timestamp,actual_demand,pred_demand,pred_low,pred_high,supply,DSR,is_event,multiplier,dynamic_price,smoothed_price,dynamic_demand,dynamic_revenue,static_revenue
2023-10-20 15:00:00,79,78.02417728396624,78.02417728396624,83.27154779621685,100,0.7821782178217822,0,0.8822,8.822,9.71,80.64429142238849,783.0560697113923,790.0
2023-10-20 16:00:00,161,161.94897280802883,141.87216673923442,165.3365148534599,90,1.7692307692307692,0,1.3547,13.547,10.67,153.85470520383225,1641.62970452489,1610.0
2023-10-20 17:00:00,251,246.8608792955532,223.16979868136536,246.8608792955532,92,2.6989247311827955,0,1.8229,18.229,12.56,213.9838385765252,2687.6370125211565,2510.0
2023-10-20 18:00:00,327,323.0442035844892,306.5271408401962,354.76213526754054,76,4.246753246753247,0,2.5,25.0,15.67,238.78082871567398,3741.6955859746113,3270.0
2023-10-20 19:00:00,291,295.56997265783565,287.8376121674312,302.81569429200584,75,3.8289473684210527,0,2.3962,23.962,17.74,194.81637503893015,3456.0424931906205,2910.0
2023-10-20 20:00:00,221,223.1017508406539,220.915792868753,241.9590138841412,62,3.507936507936508,0,2.2222,22.222,18.86,141.74674403450922,2673.343592490844,2210.0
2023-10-20 21:00:00,150,147.7639918706445,142.30317695043234,153.7532942390557,60,2.459016393442623,0,1.7095,17.095,18.42,97.81118510352651,1801.6820296069586,1500.0
2023-10-20 22:00:00,70,76.00100819230741,70.84383581712248,83.89264051683332,57,1.206896551724138,0,1.0754,10.754,16.5,49.30140307144047,813.4731506787678,700.0
2023-10-20 23:00:00,45,46.99520530988431,43.08855809036535,50.21495086434633,60,0.7377049180327869,0,0.8495,8.495000000000001,14.5,34.6940429834073,503.06362325940586,450.0
2023-10-21 00:00:00,40,40.78483421489551,39.05317877789098,40.78483421489551,52,0.7547169811320755,0,0.8719,8.719,13.05,33.19958333096923,433.25456246914854,400.0
2023-10-21 01:00:00,35,36.11255335608671,35.41856900526563,37.38814196978621,49,0.7,0,0.8432,8.431999999999999,11.9,30.987402362932194,368.75008811889313,350.0
2023-10-21 02:00:00,43,42.78158510378862,40.43460169336858,43.89780998310383,52,0.8113207547169812,0,0.8949,8.949,11.16,39.82020755377456,444.3935163001241,430.0
2023-10-21 03:00:00,42,41.58049550296763,39.50068597377961,43.052952403459095,50,0.8235294117647058,0,0.9004,9.004,10.62,40.26819181475415,427.648197072689,420.0
2023-10-21 04:00:00,34,34.31659146995782,34.31659146995782,35.772130752787426,55,0.6071428571428571,0,0.8,8.0,9.96,34.09552484957569,339.59142750177386,340.0
2023-10-21 05:00:00,36,36.1258080711554,35.21969602850263,36.31769432129428,57,0.6206896551724138,0,0.8067,8.067,9.49,37.343597382036,354.39073915552166,360.0
2023-10-21 06:00:00,42,44.956700489810686,44.79201979489628,45.32160404692393,49,0.84,0,0.9184,9.184,9.41,43.82647627234681,412.4071417227835,420.0
2023-10-21 07:00:00,100,100.47946909604862,92.71424275653028,110.12035252430778,67,1.4705882352941178,0,1.2035,12.035,10.07,99.51289725050313,1002.0948753125665,1000.0
2023-10-21 08:00:00,248,245.9701326109959,226.6182841039547,252.36387915855863,68,3.5942028985507246,0,2.2612,22.612000000000002,13.21,204.08905205757634,2696.0163776805834,2480.0
2023-10-21 09:00:00,303,302.41638020485146,302.41638020485146,328.7570839240621,70,4.267605633802817,0,2.5,25.0,16.16,216.53777951438096,3499.250516952396,3030.0
2023-10-21 10:00:00,242,243.16039153375667,225.41499237483575,243.97630523967703,84,2.847058823529412,0,1.9016,19.016,16.87,167.81655758058093,2831.0653263844006,2420.0
2023-10-21 11:00:00,109,113.70317111092048,106.84598385875913,124.10281029957068,82,1.313253012048193,0,1.1305,11.305,15.48,80.27620410483384,1242.6756395428279,1090.0
2023-10-21 12:00:00,135,136.45331236989213,128.07134839030263,140.60007707371264,87,1.5340909090909092,0,1.2497,12.497,14.73,102.94182081650457,1516.3330206271123,1350.0
2023-10-21 13:00:00,113,113.64482312279009,105.59814136262622,119.4497909329372,86,1.2988505747126438,0,1.1286,11.286000000000001,13.87,89.87210640755633,1246.5261158728063,1130.0
2023-10-21 14:00:00,69,69.94014058152325,63.43199005664338,74.67655786639544,83,0.8214285714285714,0,0.8891,8.891,12.63,58.59583472270824,740.0653925478051,690.0
2023-10-21 15:00:00,89,87.58251499386897,79.97016886575021,91.63591538535783,88,1.0,0,1.0,10.0,11.97,78.47369484612483,939.3301273081142,890.0
2023-10-21 16:00:00,150,155.4784023160226,149.08499724452903,170.85699117641593,79,1.875,0,1.4075,14.075,12.5,128.30815199894255,1603.851899986782,1500.0
2023-10-21 17:00:00,252,252.2236662188433,252.2236662188433,271.71130411945944,69,3.6,0,2.2734,22.734,15.06,189.20084011216008,2849.3646520891307,2520.0
2023-10-21 18:00:00,391,379.27787274211295,341.4829260544818,382.88186364490895,70,5.507042253521127,0,2.5,25.0,17.55,263.74411193997537,4628.709164546568,3910.0
2023-10-21 19:00:00,374,386.1281875798171,336.54861482497125,454.345564377174,56,6.56140350877193,0,2.5,25.0,19.41,235.10059455400432,4563.3025402932235,3740.0
2023-10-21 20:00:00,300,298.4136754023393,271.1890640180824,401.8119808676136,49,6.0,0,2.5,25.0,20.81,179.61011815877325,3737.686558884071,3000.0
2023-10-21 21:00:00,171,175.26904308257824,156.60335208348084,175.26904308257824,57,2.9482758620689653,0,1.9428,19.428,20.46,103.60057595613229,2119.6677840624666,1710.0
2023-10-21 22:00:00,90,85.98183628390811,78.50726073525108,91.84694541148612,49,1.8,0,1.3678,13.677999999999999,18.76,57.940138046863424,1086.956989759158,900.0
2023-10-21 23:00:00,46,50.30041531503104,47.48255163103181,52.955768960405685,46,0.9787234042553192,0,1.0,10.0,16.57,32.302198068772896,535.2474219995669,460.0
2023-10-22 00:00:00,34,33.42814877263593,32.97701087636148,34.24481112801788,55,0.6071428571428571,0,0.8,8.0,14.43,26.302224800003536,379.541103864051,340.0
2023-10-22 01:00:00,35,35.45571877208416,34.8262526554752,36.26600219077173,52,0.660377358490566,0,0.8253,8.253,12.89,29.30157751627151,377.6973341847398,350.0
2023-10-22 02:00:00,41,40.79298252662987,38.74928223976226,41.57122276441874,52,0.7735849056603774,0,0.8778,8.778,11.86,36.38518390853404,431.5282811552137,410.0
2023-10-22 03:00:00,37,37.69049777592669,36.378259725915925,41.60736755406737,52,0.6981132075471698,0,0.8318,8.318,10.97,34.67824294162267,380.4203250696007,370.0
2023-10-22 04:00:00,40,39.08376789670815,38.44427267065812,40.119910155909,54,0.7272727272727273,0,0.8582,8.581999999999999,10.37,38.99553309876343,404.3836782341767,400.0
2023-10-22 05:00:00,38,37.8992456216189,37.36431243838364,39.240827871844544,50,0.7450980392156863,0,0.8662,8.661999999999999,9.94,38.160418379916756,379.31455869637256,380.0
2023-10-22 06:00:00,44,44.58904643375033,41.25148365771089,46.09520788046824,58,0.7457627118644068,0,0.859,8.59,9.6,45.275453943595075,434.6443578585127,440.0
2023-10-22 07:00:00,99,100.39008697160266,94.4025892174456,100.50849251969848,55,1.7678571428571428,0,1.3714,13.713999999999999,10.63,94.85536716337805,1008.3125529467087,990.0
2023-10-22 08:00:00,218,213.86032992573047,195.32051936405136,226.50855644778315,70,3.0704225352112675,0,1.9909,19.909,12.95,181.91464184012293,2355.7946118295918,2180.0
2023-10-22 09:00:00,268,268.71035265045595,255.71608706637124,280.847076768554,78,3.392405063291139,0,2.1655,21.655,15.13,200.56148862130362,3034.495322840324,2680.0
2023-10-22 10:00:00,208,211.7778695352644,205.516965389862,227.29958437051064,77,2.6666666666666665,0,1.8052,18.052,15.86,150.60906309254887,2388.659740647825,2080.0
2023-10-22 11:00:00,111,109.01845596931705,99.27452215616694,117.38032136006792,79,1.3875,0,1.1643,11.642999999999999,14.81,84.32074554550094,1248.790241528869,1110.0
2023-10-22 12:00:00,132,130.7641584553738,117.2618898597064,132.34887615900703,93,1.4042553191489362,0,1.1815,11.815,14.06,103.98823494511316,1462.074583328291,1320.0
2023-10-22 13:00:00,92,96.26771518225692,94.8867550080512,107.5224619009982,83,1.0952380952380951,0,1.0272,10.271999999999998,13.11,76.11424488134803,997.8577503944726,920.0
2023-10-22 14:00:00,70,69.08511967921417,62.65585093189846,75.25273940707726,84,0.8235294117647058,0,0.8872,8.872,12.05,61.43376147489739,740.2768257725136,700.0
2023-10-22 15:00:00,77,76.68785488006515,75.05002390796646,81.2642333284097,89,0.8555555555555555,0,0.9166,9.166,11.33,70.55532363030791,799.3918167313886,770.0
2023-10-22 16:00:00,137,139.60766787344988,130.20169476940154,158.95515119359737,80,1.691358024691358,0,1.3044,13.044,11.76,122.30253022990591,1438.2777555036935,1370.0
2023-10-22 17:00:00,279,275.7260155954651,263.48532154900096,284.87022744632606,67,4.102941176470588,0,2.5,25.0,15.07,209.37504930593053,3155.281993040373,2790.0
2023-10-22 18:00:00,353,346.04211728742496,321.6785506856072,371.26210562957857,76,4.584415584415584,0,2.5,25.0,17.55,238.11169185373734,4178.86019203309,3530.0
2023-10-22 19:00:00,368,366.4037383743004,344.9421740651106,392.03214057447946,59,6.133333333333334,0,2.5,25.0,19.41,231.32892726169408,4490.094478149482,3680.0
2023-10-22 20:00:00,271,266.85054222161307,264.3765761964978,266.85054222161307,52,5.113207547169812,0,2.5,25.0,20.81,162.2478067367585,3376.376858191944,2710.0
2023-10-22 21:00:00,181,182.8320428203698,155.56876386259125,182.8320428203698,54,3.290909090909091,0,2.0977,20.977,20.85,108.2192035443892,2256.370393900515,1810.0
2023-10-22 22:00:00,86,81.8522439100801,73.73224747670939,88.72828867990813,55,1.5357142857142858,0,1.2334,12.334,18.72,55.44780521146514,1037.9829135586274,860.0
2023-10-22 23:00:00,48,49.53670836379511,47.147293389339325,53.5272930712112,59,0.8,0,0.883,8.83,16.25,34.16991367758273,555.2610972607193,480.0
2023-10-23 00:00:00,27,26.56061715952681,26.56061715952681,28.239280353750026,54,0.4909090909090909,0,0.8,8.0,14.19,21.133726723527882,299.88758220686066,270.0
2023-10-23 01:00:00,29,28.94013912050385,28.090236716654257,29.94159232016818,63,0.453125,0,0.8,8.0,12.64,24.613594764078023,311.1158378179462,290.0
2023-10-23 02:00:00,24,24.718558555199035,24.304998305640044,25.719173576485375,63,0.375,0,0.8,8.0,11.48,21.789733572319147,250.1461414102238,240.0
2023-10-23 03:00:00,25,25.102888599194262,24.931289530940592,25.904109810543236,60,0.4098360655737705,0,0.8,8.0,10.61,23.984973332817397,254.48056706119257,250.0
2023-10-23 04:00:00,25,24.79793247982656,24.79793247982656,26.183529925006887,63,0.390625,0,0.8,8.0,9.96,25.070238859982126,249.69957904542198,250.0
2023-10-23 05:00:00,23,23.71500144834986,22.123194504511677,25.882953087492,63,0.359375,0,0.8,8.0,9.47,23.89366941903279,226.27304939824054,230.0
2023-10-23 06:00:00,35,35.79047612025528,33.29511828410593,36.56764706808169,55,0.625,0,0.8017,8.017,9.11,37.35985486917123,340.34827785814986,350.0
2023-10-23 07:00:00,63,65.26406849314178,59.405475497073176,73.99297898296984,77,0.8076923076923077,0,0.874,8.74,9.02,67.71672922806302,610.8048976371284,630.0
2023-10-23 08:00:00,159,162.9668426407436,152.18152094917056,181.82956074756132,70,2.23943661971831,0,1.5758,15.758000000000001,10.7,151.64513425951083,1622.6029365767658,1590.0
2023-10-23 09:00:00,229,225.0025261323333,215.13510562503427,228.50432593791905,79,2.8625,0,1.9141,19.141,12.81,192.55335564682488,2466.6084858358267,2290.0
2023-10-23 10:00:00,153,156.85768432207638,149.3210927075394,172.0413045659093,90,1.6813186813186811,0,1.3117,13.117,12.89,128.08975314255832,1651.0769180075768,1530.0
2023-10-23 11:00:00,95,90.7055984095175,84.07437069800427,90.7055984095175,108,0.8715596330275229,0,0.9256,9.256,11.98,83.7151062265963,1002.9069725946238,950.0
2023-10-23 12:00:00,76,76.95728073225179,73.09737786829841,85.93319886587685,97,0.7755102040816326,0,0.8658,8.658,11.15,70.42408047279504,785.2284972716648,760.0
2023-10-23 13:00:00,88,85.33208884385817,78.48778344278573,85.55530395863244,100,0.8712871287128713,0,0.9242,9.242,10.67,84.09449725426856,897.2882857030455,880.0
2023-10-23 14:00:00,49,46.95477121478641,45.47357435724701,53.36206794565695,108,0.4495412844036697,0,0.8,8.0,10.0,49.0,490.0,490.0
2023-10-23 15:00:00,53,54.97291470886432,51.44820422236156,59.36871178763287,94,0.5578947368421052,0,0.8,8.0,9.5,54.93755736455945,521.9067949633148,530.0
2023-10-23 16:00:00,141,136.0094379539925,116.83317951814796,138.3880372950181,85,1.6395348837209305,0,1.2886,12.886,10.35,137.64513554698846,1424.6271529113305,1410.0
2023-10-23 17:00:00,187,186.2824270506125,172.98219666782018,203.5258760515248,83,2.2261904761904763,0,1.5736,15.736,11.7,167.53729659003116,1960.1863701033644,1870.0
2023-10-23 18:00:00,230,231.14464892566795,223.72320533909428,240.9363831887303,84,2.7058823529411766,0,1.8323,18.323,13.36,187.786045019549,2508.8215614611745,2300.0
2023-10-23 19:00:00,220,226.19699856460952,220.49462390927275,248.6286600529868,69,3.142857142857143,0,2.033,20.33,15.1,164.86892937075123,2489.5208334983436,2200.0
2023-10-23 20:00:00,184,190.87736411451516,166.54969384455646,203.13736315791093,67,2.7058823529411766,0,1.7999,17.999000000000002,15.82,133.4668121846794,2111.4449687616284,1840.0
2023-10-23 21:00:00,112,116.66247945766192,106.75807170196128,126.82553441054068,63,1.75,0,1.3398,13.398000000000001,15.21,83.50790199092438,1270.15518928196,1120.0
2023-10-23 22:00:00,61,62.01117772244604,59.90080907505124,70.92659421422462,58,1.0338983050847457,0,1.0,10.0,13.91,48.41733085350004,673.4850721721856,610.0
2023-10-23 23:00:00,35,35.55746092608566,35.13091853245354,36.17962233180417,60,0.5737704918032787,0,0.8,8.0,12.43,30.056489449346596,373.6021638553782,350.0
2023-10-24 00:00:00,58,56.586745503693216,52.36894113899388,63.525386113326746,40,1.4146341463414631,1,1.1722,11.722,12.25,50.31908455450886,616.4087857927335,580.0
2023-10-24 01:00:00,53,52.09560984539453,47.80395161840177,59.08298874596458,40,1.2926829268292683,1,1.1098,11.097999999999999,11.96,46.758873942902326,559.2361323571118,530.0
2023-10-24 02:00:00,47,44.18479751429832,41.76234890074997,52.94692918148502,55,0.8392857142857143,1,0.8855,8.855,11.18,43.469895428533924,485.99343089100927,470.0
2023-10-24 03:00:00,54,49.37103144893024,47.17089636585792,51.70408429564284,45,1.173913043478261,1,1.0723,10.723,11.07,50.291017818136055,556.7215672467662,540.0
2023-10-24 04:00:00,46,47.576361956815695,43.22287294790534,53.87358363954322,44,1.022222222222222,1,1.0,10.0,10.8,43.58742397004291,470.7441788764635,460.0
2023-10-24 05:00:00,58,56.08091235580646,51.720291425965655,63.67720873679709,40,1.4146341463414631,1,1.1694,11.693999999999999,11.02,54.18771992009818,597.1486735194819,580.0
2023-10-24 06:00:00,67,59.34692160406537,54.43971134556435,68.74650629043595,46,1.425531914893617,1,1.1696,11.696,11.19,61.928953633995036,692.9849911644044,670.0
2023-10-24 07:00:00,156,131.86538934286057,125.71697590676074,147.17910957522764,52,2.943396226415094,1,1.9239,19.239,13.2,128.44666908740302,1695.49603195372,1560.0
2023-10-24 08:00:00,372,293.15447185572526,249.1056503932811,411.7496544884336,61,6.0,1,2.5,25.0,16.15,265.96358066131177,4295.311827680184,3720.0
2023-10-24 09:00:00,419,475.5477585714743,317.0653269088242,556.9296128529681,66,6.253731343283582,1,2.5,25.0,18.36,273.8439491193128,5027.774905830583,4190.0
2023-10-24 10:00:00,359,295.70264375283944,256.03665602797946,463.4206928425691,59,5.983333333333333,1,2.5,25.0,20.02,220.8358602709459,4421.133922624336,3590.0
2023-10-24 11:00:00,164,154.37294899796782,129.36114369675607,176.52394888800222,65,2.484848484848485,1,1.6631,16.631,19.17,103.99402057108928,1993.5653743477817,1640.0
2023-10-24 12:00:00,197,159.17743763405144,137.48514560469093,178.47993619266927,69,2.8142857142857145,1,1.8339,18.339000000000002,18.96,125.88656781667859,2386.8093258042263,1970.0
2023-10-24 13:00:00,152,141.88707190842214,119.76826921877937,150.98366552836578,71,2.111111111111111,1,1.5046,15.046,17.98,100.80702701034386,1812.5103456459826,1520.0
2023-10-24 14:00:00,84,78.61130878594415,61.30343612769371,86.3694630120616,77,1.0769230769230769,1,0.9894,9.894,15.96,60.555872394977946,966.4717234238481,840.0
2023-10-24 15:00:00,120,103.7863595184422,82.10958564534319,111.7696653662436,72,1.643835616438356,1,1.2658,12.658000000000001,15.13,89.80365162147923,1358.7292490329808,1200.0
2023-10-24 16:00:00,199,175.53750663605862,151.73159570139407,182.40664217567016,81,2.426829268292683,1,1.6688,16.688000000000002,15.52,146.29479495302567,2270.4952176709585,1990.0
2023-10-24 17:00:00,312,313.38449446401654,252.2590060303272,313.38449446401654,76,4.051948051948052,1,2.4523,24.523000000000003,17.77,208.62838421842596,3707.3263875614293,3120.0
2023-10-24 18:00:00,251,253.12276469434696,239.41381820569296,266.1277991056245,77,3.217948717948718,0,2.0757,20.756999999999998,18.52,163.05158836577885,3019.7154165342245,2510.0
2023-10-24 19:00:00,260,258.63453572173046,234.04139525556917,258.63453572173046,77,3.333333333333333,0,2.1359,21.358999999999998,19.23,164.50831308355242,3163.4948605967134,2600.0
2023-10-24 20:00:00,221,216.48711039971448,194.4301917007849,218.44447247094365,66,3.298507462686567,0,2.1137,21.137,19.71,137.43952219924668,2708.9329825471523,2210.0
2023-10-24 21:00:00,103,110.76261808879254,109.09277237962628,122.88026728204602,58,1.7457627118644068,0,1.3475,13.475,18.15,67.86152018090219,1231.6865912833746,1030.0
2023-10-24 22:00:00,64,74.67810533104205,64.93797793135434,74.67810533104205,53,1.1851851851851851,0,1.0715,10.715,16.29,45.48154560691248,740.8943779366043,640.0
2023-10-24 23:00:00,40,40.44127950355468,38.9724346893616,41.42524818653006,59,0.6666666666666666,0,0.8259,8.259,14.28,31.170964900753177,445.12137878275536,400.0
2023-10-25 00:00:00,46,62.50457635187277,52.084401508532096,67.87236359562887,29,1.5333333333333334,1,1.2194,12.194,13.76,36.7895883117038,506.2247351690443,460.0
2023-10-25 01:00:00,50,64.06209167255781,51.63161430663583,82.50954893110989,30,1.6129032258064515,1,1.2134,12.134,13.35,40.84445620708594,545.2734903645973,500.0
2023-10-25 02:00:00,45,55.97907926748377,48.19989010029107,62.81258125028312,30,1.4516129032258065,1,1.1787,11.787,12.96,37.530902910315724,486.40050171769184,450.0
2023-10-25 03:00:00,44,55.2553154712546,49.82517075199264,65.22573711890749,30,1.4193548387096775,1,1.16,11.6,12.62,37.386183051456456,471.8136301093804,440.0
2023-10-25 04:00:00,47,56.59335480215957,49.097833988543215,62.46240441369888,31,1.46875,1,1.1914,11.914,12.44,40.33885731154363,501.8153849556027,470.0
2023-10-25 05:00:00,47,66.55537077807709,51.50682152623556,70.78182866252989,28,1.6206896551724137,1,1.2543,12.543,12.47,40.27090045363646,502.17812865684664,470.0
2023-10-25 06:00:00,57,68.33150553510633,58.29833402576735,79.32226861364906,31,1.78125,1,1.3274,13.274,12.67,48.29823110472226,611.938588096831,570.0
2023-10-25 07:00:00,131,139.13566650548543,132.73539672427896,199.07708553683625,34,3.742857142857143,1,2.203,22.029999999999998,15.01,98.58363126788129,1479.740305330898,1310.0
2023-10-25 08:00:00,260,375.17128108435134,233.65885160803333,487.1329879915871,39,6.5,1,2.5,25.0,17.51,175.66006766669656,3075.807784843857,2600.0
2023-10-25 09:00:00,352,513.3215829885614,276.2100687456574,615.0145825368336,45,7.6521739130434785,1,2.5,25.0,19.38,221.5108596769112,4292.8804605385385,3520.0
2023-10-25 10:00:00,264,394.71213980493786,247.0916346522637,494.1183789537554,42,6.1395348837209305,1,2.5,25.0,20.79,158.1633242530189,3288.215511220263,2640.0
2023-10-25 11:00:00,161,152.58743208652325,144.69654911857484,200.9195505918401,47,3.3541666666666665,1,2.0575,20.575000000000003,20.74,96.61837959889812,2003.8651928811469,1610.0
2023-10-25 12:00:00,115,134.60147852825855,125.12201850902952,170.68482155986536,49,2.3,1,1.5668,15.668,19.47,72.13427551522257,1404.4543442813833,1150.0
2023-10-25 13:00:00,142,128.31254325328806,128.31254325328806,167.26267800658664,50,2.784313725490196,1,1.8067,18.067,19.12,90.20836736643336,1724.7839840462061,1420.0
2023-10-25 14:00:00,79,90.03111220518232,70.2846831286329,99.55253479056772,55,1.4107142857142858,1,1.1472,11.472,17.21,54.0232219591884,929.7396499176324,790.0
2023-10-25 15:00:00,89,95.7702514674748,83.71036755134563,101.67464922886865,50,1.7450980392156863,1,1.3343,13.343,16.24,63.384021351002794,1029.3565067402853,890.0
2023-10-25 16:00:00,192,191.86887331989976,163.12671692861082,233.75476429965212,50,3.764705882352941,1,2.2515,22.515,17.81,128.18478670696635,2282.9710512510705,1920.0
2023-10-25 17:00:00,318,360.796350861377,261.19242738374777,479.7132672240924,47,6.625,1,2.5,25.0,19.61,198.46905618333193,3891.978191755139,3180.0
2023-10-25 18:00:00,416,513.2905204266897,296.25076955745504,606.7142347796695,49,8.32,1,2.5,25.0,20.96,247.81034699228238,5194.104872958239,4160.0
2023-10-25 19:00:00,317,516.7676562413346,275.12169531848514,607.7412109088583,41,7.547619047619047,1,2.5,25.0,21.97,182.71669134129527,4014.285708768257,3170.0
2023-10-25 20:00:00,329,449.1237964661653,229.67103418151396,489.82003947956366,38,8.435897435897436,1,2.5,25.0,22.73,185.17241598548026,4208.969015349966,3290.0
2023-10-25 21:00:00,166,213.8891882698952,154.7876679456273,244.9479522384078,43,3.772727272727273,1,2.2362,22.362000000000002,22.64,93.69029195299723,2121.148209815857,1660.0
2023-10-25 22:00:00,98,124.14665114900588,80.74230541150966,147.67425540612703,39,2.45,1,1.5866,15.866,20.95,58.39790356374167,1223.436079660388,980.0
2023-10-25 23:00:00,58,63.20531124372021,47.844573942256126,90.2062123740849,43,1.318181818181818,1,1.0444,10.443999999999999,18.32,37.96471683928819,695.5136124957596,580.0
2023-10-26 00:00:00,27,27.559120409322944,26.660375732967555,35.97560037223561,66,0.4029850746268656,0,0.8,8.0,15.74,19.6544300552046,309.3607290689204,270.0
2023-10-26 01:00:00,31,31.605230759706725,30.310139584276463,32.36348084407577,64,0.4769230769230769,0,0.8,8.0,13.8,24.742656924312474,341.44866555551215,310.0
2023-10-26 02:00:00,28,27.34036428303205,27.34036428303205,28.360367935707984,60,0.4590163934426229,0,0.8,8.0,12.35,24.15411674299059,298.30334177593375,280.0
2023-10-26 03:00:00,25,26.040837372868737,25.89623447046441,27.23009705884018,62,0.3968253968253968,0,0.8,8.0,11.26,23.007166493406487,259.06069471575705,250.0
2023-10-26 04:00:00,32,31.84590218462145,30.48866003121854,32.685730777065174,56,0.5614035087719298,0,0.8,8.0,10.45,31.029056843448906,324.2536440140411,320.0
2023-10-26 05:00:00,28,28.280393477588238,28.126083421537853,29.665515779848214,57,0.4827586206896552,0,0.8,8.0,9.84,28.317927298253885,278.6484046148182,280.0
2023-10-26 06:00:00,36,36.67993596883098,36.456514811824405,39.85884041065352,58,0.6101694915254238,0,0.8,8.0,9.38,37.64961277902073,353.15336786721446,360.0
2023-10-26 07:00:00,79,79.83762007291676,74.00034338663326,92.12074059727338,79,0.9875,0,1.0,10.0,9.54,81.64756346352976,778.9177554420738,790.0
2023-10-26 08:00:00,181,179.66347220285226,166.44363299771976,197.97807632093503,74,2.4133333333333336,0,1.662,16.619999999999997,11.31,166.05606848274027,1878.0941345397925,1810.0
2023-10-26 09:00:00,237,236.92168089287952,230.2588852766535,248.09930830820937,81,2.8902439024390243,0,1.9232,19.232,13.29,194.21414593950772,2581.1059995360574,2370.0
2023-10-26 10:00:00,185,179.03493436850852,175.39451543667877,197.7703408938936,86,2.126436781609196,0,1.5341,15.341000000000001,13.8,147.65779132250992,2037.6775202506371,1850.0
2023-10-26 11:00:00,84,88.29776980371211,82.43378454743407,102.17054684244836,99,0.84,0,0.8895,8.895,12.57,71.5722370531564,899.663019758176,840.0
2023-10-26 12:00:00,90,91.6538538320096,90.0508138498467,97.15249585445392,100,0.8910891089108911,0,0.9347,9.347,11.76,80.34472788825936,944.85399996593,900.0
2023-10-26 13:00:00,89,90.65428216747551,82.98318708017273,97.52757812557286,107,0.8240740740740741,0,0.8903,8.903,11.05,82.9920346611425,917.0619830056247,890.0
2023-10-26 14:00:00,61,59.98836383212193,53.72045507650538,62.192957679641744,103,0.5865384615384616,0,0.8,8.0,10.29,59.791448220076845,615.2540021845907,610.0
2023-10-26 15:00:00,68,68.61598526587191,66.37111235927036,76.29569433924031,88,0.7640449438202247,0,0.8632,8.632,9.88,68.57708986981102,677.541647913733,680.0
2023-10-26 16:00:00,138,140.50365682830466,131.2158970421288,158.2459946811832,87,1.568181818181818,0,1.2473,12.473,10.53,133.1003589112692,1401.5467793356647,1380.0
2023-10-26 17:00:00,210,204.0407118532241,185.67775247028968,214.33326014848677,92,2.2580645161290325,0,1.5949,15.949,11.88,186.14346173390675,2211.3843253988125,2100.0
